"Date.Day","Date.Full","Date.Month","Date.Year","Show.Name","Show.Theatre","Show.Type","Statistics.Attendance","Statistics.Capacity","Statistics.Gross","Statistics.Gross Potential","Statistics.Performances"
"1","11/1/2015","11","2015","China Doll","Schoenfeld","Play","7423","99","1215881","111","0"
"1","11/1/2015","11","2015","Dames At Sea","Helen Hayes","Musical","2918","63","143007","25","8"
"1","11/1/2015","11","2015","Finding Neverland","Lunt-Fontanne","Musical","9285","77","652542","44","8"
"1","11/1/2015","11","2015","Fool For Love","Friedman","Play","4246","83","332883","50","8"
"1","11/1/2015","11","2015","Fun Home","Circle In The Square","Musical","5633","95","576307","73","8"
"1","11/1/2015","11","2015","Hamilton","Richard Rodgers","Musical","10726","101","1595089","119","8"
"1","11/1/2015","11","2015","Hand To God","Booth","Play","2262","37","142966","23","8"
"1","11/1/2015","11","2015","Jersey Boys","August Wilson","Musical","6173","63","547207","48","8"
"1","11/1/2015","11","2015","King Charles Iii","Music Box","Play","6168","90","405691","47","1"
"1","11/1/2015","11","2015","Kinky Boots","Al Hirschfeld","Musical","7288","64","686895","55","8"
"1","11/1/2015","11","2015","Les Miserables '14","Imperial","Musical","6413","57","480903","41","8"
"1","11/1/2015","11","2015","Matilda","Shubert","Musical","7486","75","555965","48","7"
"1","11/1/2015","11","2015","Misery","Broadhurst","Play","7748","82","906961","76","0"
"1","11/1/2015","11","2015","Old Times","American Airlines","Play","4519","76","352316","56","8"
"1","11/1/2015","11","2015","On Your Feet!","Marquis","Musical","11054","84","946680","61","0"
"1","11/1/2015","11","2015","Something Rotten!","St. James","Musical","8838","72","673844","49","8"
"1","11/1/2015","11","2015","Spring Awakening 2015","Brooks Atkinson","Musical","4203","51","287833","29","8"
"1","11/1/2015","11","2015","Sylvia","Cort","Play","6243","73","295650","32","7"
"1","11/1/2015","11","2015","The Book Of Mormon","Eugene O'Neill","Musical","8732","102","1377010","100","8"
"1","11/1/2015","11","2015","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","6676","82","555354","60","8"
"1","11/1/2015","11","2015","The Gin Game 2015","Golden","Play","3982","71","353787","52","7"
"1","11/1/2015","11","2015","The King And I 2015","Vivian Beaumont","Musical","5833","70","614987","50","8"
"1","11/1/2015","11","2015","The Lion King","Minskoff","Musical","13162","97","1640663","93","8"
"1","11/1/2015","11","2015","The Phantom Of The Opera","Majestic","Musical","8916","69","730947","48","8"
"1","11/1/2015","11","2015","Th�r�se Raquin","Studio 54","Play","5924","73","352583","42","5"
"1","11/1/2015","11","2015","Wicked","Gershwin","Musical","12327","85","1346650","76","8"
"8","11/8/2015","11","2015","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","6007","83","511653","53","8"
"8","11/8/2015","11","2015","A View From The Bridge 2015","Lyceum","Play","7103","84","406719","53","0"
"8","11/8/2015","11","2015","Aladdin","New Amsterdam","Musical","13680","99","1486244","89","8"
"8","11/8/2015","11","2015","Allegiance","Longacre","Musical","7529","89","420978","44","1"
"8","11/8/2015","11","2015","An American In Paris","Palace","Musical","11505","86","1300298","88","8"
"8","11/8/2015","11","2015","Beautiful","Stephen Sondheim","Musical","7904","96","1016469","82","8"
"8","11/8/2015","11","2015","Chicago","Ambassador","Musical","6859","79","572096","61","8"
"8","11/8/2015","11","2015","China Doll","Schoenfeld","Play","6373","99","1057508","110","0"
"8","11/8/2015","11","2015","Dames At Sea","Helen Hayes","Musical","3677","79","258915","45","8"
"8","11/8/2015","11","2015","Finding Neverland","Lunt-Fontanne","Musical","9409","78","819351","56","8"
"8","11/8/2015","11","2015","Fool For Love","Friedman","Play","3912","77","276741","42","8"
"8","11/8/2015","11","2015","Fun Home","Circle In The Square","Musical","5359","91","638172","80","8"
"8","11/8/2015","11","2015","Hamilton","Richard Rodgers","Musical","12050","101","1772253","118","9"
"8","11/8/2015","11","2015","Hand To God","Booth","Play","3455","56","210937","34","8"
"8","11/8/2015","11","2015","Jersey Boys","August Wilson","Musical","7157","73","636186","55","8"
"8","11/8/2015","11","2015","King Charles Iii","Music Box","Play","6455","83","625434","63","8"
"8","11/8/2015","11","2015","Kinky Boots","Al Hirschfeld","Musical","8977","79","925105","71","8"
"8","11/8/2015","11","2015","Les Miserables '14","Imperial","Musical","7705","68","652409","55","8"
"8","11/8/2015","11","2015","Lord Of The Dance: Dangerous Games","Lyric","Special","4434","58","231662","30","0"
"8","11/8/2015","11","2015","Matilda","Shubert","Musical","10250","80","811640","55","9"
"8","11/8/2015","11","2015","Misery","Broadhurst","Play","7966","84","967742","81","0"
"8","11/8/2015","11","2015","Old Times","American Airlines","Play","4707","80","392201","62","8"
"8","11/8/2015","11","2015","On Your Feet!","Marquis","Musical","12609","96","1070197","69","4"
"8","11/8/2015","11","2015","Something Rotten!","St. James","Musical","9587","78","849853","61","8"
"8","11/8/2015","11","2015","Spring Awakening 2015","Brooks Atkinson","Musical","5436","66","430986","43","8"
"8","11/8/2015","11","2015","Sylvia","Cort","Play","5485","64","387731","43","8"
"8","11/8/2015","11","2015","The Book Of Mormon","Eugene O'Neill","Musical","8748","103","1500520","109","8"
"8","11/8/2015","11","2015","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","6739","83","640274","71","8"
"8","11/8/2015","11","2015","The Gin Game 2015","Golden","Play","4466","80","400232","59","7"
"8","11/8/2015","11","2015","The King And I 2015","Vivian Beaumont","Musical","6678","80","800387","66","8"
"8","11/8/2015","11","2015","The Lion King","Minskoff","Musical","13534","100","1764832","103","8"
"8","11/8/2015","11","2015","The Phantom Of The Opera","Majestic","Musical","9451","74","778945","51","8"
"8","11/8/2015","11","2015","Th�r�se Raquin","Studio 54","Play","5827","71","442052","52","8"
"8","11/8/2015","11","2015","Wicked","Gershwin","Musical","13540","94","1583873","89","8"
"15","11/15/2015","11","2015","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","6183","85","497751","52","8"
"15","11/15/2015","11","2015","A View From The Bridge 2015","Lyceum","Play","7336","87","440691","52","5"
"15","11/15/2015","11","2015","Aladdin","New Amsterdam","Musical","13534","98","1467772","90","8"
"15","11/15/2015","11","2015","Allegiance","Longacre","Musical","7018","83","571750","62","8"
"15","11/15/2015","11","2015","An American In Paris","Palace","Musical","11409","85","1284817","87","8"
"15","11/15/2015","11","2015","Beautiful","Stephen Sondheim","Musical","8076","98","1059126","86","8"
"15","11/15/2015","11","2015","Chicago","Ambassador","Musical","6583","76","546286","58","8"
"15","11/15/2015","11","2015","China Doll","Schoenfeld","Play","7330","98","1202149","108","0"
"15","11/15/2015","11","2015","Dames At Sea","Helen Hayes","Musical","2777","60","201412","35","8"
"15","11/15/2015","11","2015","Finding Neverland","Lunt-Fontanne","Musical","9519","79","842673","57","8"
"15","11/15/2015","11","2015","Fool For Love","Friedman","Play","4258","83","351306","53","8"
"15","11/15/2015","11","2015","Fun Home","Circle In The Square","Musical","5501","93","632902","80","8"
"15","11/15/2015","11","2015","Hamilton","Richard Rodgers","Musical","10738","102","1596311","120","8"
"15","11/15/2015","11","2015","Hand To God","Booth","Play","3307","54","221229","35","8"
"15","11/15/2015","11","2015","Jersey Boys","August Wilson","Musical","6436","66","636002","55","8"
"15","11/15/2015","11","2015","King Charles Iii","Music Box","Play","6245","80","677842","68","8"
"15","11/15/2015","11","2015","Kinky Boots","Al Hirschfeld","Musical","8922","78","908831","72","8"
"15","11/15/2015","11","2015","Les Miserables '14","Imperial","Musical","7833","69","672632","57","8"
"15","11/15/2015","11","2015","Lord Of The Dance: Dangerous Games","Lyric","Special","7942","52","396719","26","8"
"15","11/15/2015","11","2015","Matilda","Shubert","Musical","8849","77","735997","55","8"
"15","11/15/2015","11","2015","Misery","Broadhurst","Play","8551","90","822637","69","1"
"15","11/15/2015","11","2015","Old Times","American Airlines","Play","4875","82","395275","63","8"
"15","11/15/2015","11","2015","On Your Feet!","Marquis","Musical","12740","97","1279611","82","8"
"15","11/15/2015","11","2015","School Of Rock","Winter Garden","Musical","10685","90","928596","64","0"
"15","11/15/2015","11","2015","Something Rotten!","St. James","Musical","9436","74","852711","61","8"
"15","11/15/2015","11","2015","Spring Awakening 2015","Brooks Atkinson","Musical","5237","64","415201","41","8"
"15","11/15/2015","11","2015","Sylvia","Cort","Play","5130","60","364084","40","8"
"15","11/15/2015","11","2015","The Book Of Mormon","Eugene O'Neill","Musical","8728","102","1487214","108","8"
"15","11/15/2015","11","2015","The Color Purple 2015","Jacobs","Musical","6186","98","690820","89","0"
"15","11/15/2015","11","2015","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","6559","81","624104","69","8"
"15","11/15/2015","11","2015","The Gin Game 2015","Golden","Play","4194","75","391114","57","7"
"15","11/15/2015","11","2015","The King And I 2015","Vivian Beaumont","Musical","6393","76","766243","63","8"
"15","11/15/2015","11","2015","The Lion King","Minskoff","Musical","13572","100","1633344","97","8"
"15","11/15/2015","11","2015","The Phantom Of The Opera","Majestic","Musical","9337","73","777401","51","8"
"15","11/15/2015","11","2015","Th�r�se Raquin","Studio 54","Play","5700","70","456892","54","8"
"15","11/15/2015","11","2015","Wicked","Gershwin","Musical","14312","99","1646787","93","8"
"22","11/22/2015","11","2015","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5255","72","417887","44","8"
"22","11/22/2015","11","2015","A View From The Bridge 2015","Lyceum","Play","6855","81","525280","61","8"
"22","11/22/2015","11","2015","Aladdin","New Amsterdam","Musical","12652","92","1348847","86","8"
"22","11/22/2015","11","2015","Allegiance","Longacre","Musical","5061","60","410018","44","8"
"22","11/22/2015","11","2015","An American In Paris","Palace","Musical","10373","77","1182625","80","8"
"22","11/22/2015","11","2015","Beautiful","Stephen Sondheim","Musical","7333","89","949972","77","8"
"22","11/22/2015","11","2015","Chicago","Ambassador","Musical","5217","60","429816","46","8"
"22","11/22/2015","11","2015","China Doll","Schoenfeld","Play","7106","95","1024914","92","0"
"22","11/22/2015","11","2015","Dames At Sea","Helen Hayes","Musical","1870","40","127071","23","8"
"22","11/22/2015","11","2015","Fiddler On The Roof 2015","Broadway","Musical","5099","100","490059","83","0"
"22","11/22/2015","11","2015","Finding Neverland","Lunt-Fontanne","Musical","8235","68","765013","52","8"
"22","11/22/2015","11","2015","Fool For Love","Friedman","Play","3747","73","294995","44","8"
"22","11/22/2015","11","2015","Fun Home","Circle In The Square","Musical","4948","84","533332","67","8"
"22","11/22/2015","11","2015","Hamilton","Richard Rodgers","Musical","10735","102","1450763","109","8"
"22","11/22/2015","11","2015","Hand To God","Booth","Play","2331","38","162974","26","8"
"22","11/22/2015","11","2015","Jersey Boys","August Wilson","Musical","5354","54","523602","45","8"
"22","11/22/2015","11","2015","King Charles Iii","Music Box","Play","5702","73","628174","63","8"
"22","11/22/2015","11","2015","Kinky Boots","Al Hirschfeld","Musical","8638","76","819184","65","8"
"22","11/22/2015","11","2015","Les Miserables '14","Imperial","Musical","6790","60","600492","51","8"
"22","11/22/2015","11","2015","Lord Of The Dance: Dangerous Games","Lyric","Special","5221","34","294808","20","8"
"22","11/22/2015","11","2015","Matilda","Shubert","Musical","8322","73","683499","51","8"
"22","11/22/2015","11","2015","Misery","Broadhurst","Play","7689","82","900469","71","8"
"22","11/22/2015","11","2015","Old Times","American Airlines","Play","5153","87","400106","64","8"
"22","11/22/2015","11","2015","On Your Feet!","Marquis","Musical","12287","94","1317026","85","8"
"22","11/22/2015","11","2015","School Of Rock","Winter Garden","Musical","9733","82","736712","51","0"
"22","11/22/2015","11","2015","Something Rotten!","St. James","Musical","7658","64","674972","49","8"
"22","11/22/2015","11","2015","Spring Awakening 2015","Brooks Atkinson","Musical","5597","68","388943","39","8"
"22","11/22/2015","11","2015","Sylvia","Cort","Play","5410","63","317033","35","8"
"22","11/22/2015","11","2015","The Book Of Mormon","Eugene O'Neill","Musical","8695","102","1402842","102","8"
"22","11/22/2015","11","2015","The Color Purple 2015","Jacobs","Musical","6907","94","691926","77","0"
"22","11/22/2015","11","2015","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","6296","77","549727","61","8"
"22","11/22/2015","11","2015","The Gin Game 2015","Golden","Play","3891","69","361031","53","7"
"22","11/22/2015","11","2015","The Illusionists - Live On Broadway","Neil Simon","Special","6825","70","595610","52","7"
"22","11/22/2015","11","2015","The King And I 2015","Vivian Beaumont","Musical","5915","71","659698","54","8"
"22","11/22/2015","11","2015","The Lion King","Minskoff","Musical","13255","98","1712500","97","8"
"22","11/22/2015","11","2015","The Phantom Of The Opera","Majestic","Musical","7973","62","663090","44","8"
"22","11/22/2015","11","2015","Th�r�se Raquin","Studio 54","Play","5096","63","397460","47","8"
"22","11/22/2015","11","2015","Wicked","Gershwin","Musical","12931","89","1508157","85","8"
"29","11/29/2015","11","2015","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5427","75","499556","52","8"
"29","11/29/2015","11","2015","A View From The Bridge 2015","Lyceum","Play","6266","74","523447","58","8"
"29","11/29/2015","11","2015","Aladdin","New Amsterdam","Musical","13633","99","2048348","103","8"
"29","11/29/2015","11","2015","Allegiance","Longacre","Musical","5340","63","490878","52","8"
"29","11/29/2015","11","2015","An American In Paris","Palace","Musical","10305","77","1305329","89","8"
"29","11/29/2015","11","2015","Beautiful","Stephen Sondheim","Musical","7188","88","970795","79","8"
"29","11/29/2015","11","2015","Chicago","Ambassador","Musical","6559","76","582301","62","8"
"29","11/29/2015","11","2015","China Doll","Schoenfeld","Play","4105","96","693200","106","0"
"29","11/29/2015","11","2015","Dames At Sea","Helen Hayes","Musical","1742","37","127199","23","8"
"29","11/29/2015","11","2015","Fiddler On The Roof 2015","Broadway","Musical","12898","94","1221716","79","0"
"29","11/29/2015","11","2015","Finding Neverland","Lunt-Fontanne","Musical","10094","84","1082122","73","8"
"29","11/29/2015","11","2015","Fool For Love","Friedman","Play","3341","75","245366","42","7"
"29","11/29/2015","11","2015","Fun Home","Circle In The Square","Musical","5467","92","724240","91","8"
"29","11/29/2015","11","2015","Hamilton","Richard Rodgers","Musical","10739","102","1833886","137","8"
"29","11/29/2015","11","2015","Hand To God","Booth","Play","2987","48","211795","34","8"
"29","11/29/2015","11","2015","Jersey Boys","August Wilson","Musical","6699","68","715382","62","8"
"29","11/29/2015","11","2015","King Charles Iii","Music Box","Play","5428","69","584950","59","8"
"29","11/29/2015","11","2015","Kinky Boots","Al Hirschfeld","Musical","8768","77","954445","71","8"
"29","11/29/2015","11","2015","Les Miserables '14","Imperial","Musical","9191","82","847062","72","8"
"29","11/29/2015","11","2015","Lord Of The Dance: Dangerous Games","Lyric","Special","4593","27","311737","18","9"
"29","11/29/2015","11","2015","Matilda","Shubert","Musical","10485","92","1158878","87","8"
"29","11/29/2015","11","2015","Misery","Broadhurst","Play","5646","60","711371","56","8"
"29","11/29/2015","11","2015","Old Times","American Airlines","Play","4944","84","365051","58","8"
"29","11/29/2015","11","2015","On Your Feet!","Marquis","Musical","11035","85","1261413","81","8"
"29","11/29/2015","11","2015","School Of Rock","Winter Garden","Musical","11604","98","1304251","90","0"
"29","11/29/2015","11","2015","Something Rotten!","St. James","Musical","8564","68","947391","67","8"
"29","11/29/2015","11","2015","Spring Awakening 2015","Brooks Atkinson","Musical","4807","59","438374","44","8"
"29","11/29/2015","11","2015","Sylvia","Cort","Play","5208","61","306496","33","8"
"29","11/29/2015","11","2015","The Book Of Mormon","Eugene O'Neill","Musical","9717","101","1771091","105","9"
"29","11/29/2015","11","2015","The Color Purple 2015","Jacobs","Musical","7451","89","736425","72","0"
"29","11/29/2015","11","2015","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","6557","81","716314","79","8"
"29","11/29/2015","11","2015","The Gin Game 2015","Golden","Play","3073","55","241917","36","7"
"29","11/29/2015","11","2015","The Illusionists - Live On Broadway","Neil Simon","Special","7576","55","816110","49","10"
"29","11/29/2015","11","2015","The King And I 2015","Vivian Beaumont","Musical","6687","80","966143","79","8"
"29","11/29/2015","11","2015","The Lion King","Minskoff","Musical","13512","100","2436498","103","8"
"29","11/29/2015","11","2015","The Phantom Of The Opera","Majestic","Musical","10318","80","1045645","69","8"
"29","11/29/2015","11","2015","Th�r�se Raquin","Studio 54","Play","4965","61","363361","43","8"
"29","11/29/2015","11","2015","Wicked","Gershwin","Musical","15099","93","2290873","114","9"
"6","12/6/2015","12","2015","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5614","77","497485","52","8"
"6","12/6/2015","12","2015","A View From The Bridge 2015","Lyceum","Play","6582","78","533251","59","8"
"6","12/6/2015","12","2015","Aladdin","New Amsterdam","Musical","13498","98","1605876","95","8"
"6","12/6/2015","12","2015","Allegiance","Longacre","Musical","4915","58","392728","42","8"
"6","12/6/2015","12","2015","An American In Paris","Palace","Musical","10689","80","1369904","93","8"
"6","12/6/2015","12","2015","Beautiful","Stephen Sondheim","Musical","7584","92","1054459","87","8"
"6","12/6/2015","12","2015","Chicago","Ambassador","Musical","5736","66","480808","51","8"
"6","12/6/2015","12","2015","China Doll","Schoenfeld","Play","7275","97","1109962","100","4"
"6","12/6/2015","12","2015","Dames At Sea","Helen Hayes","Musical","1984","43","131588","24","8"
"6","12/6/2015","12","2015","Fiddler On The Roof 2015","Broadway","Musical","11935","87","1062494","68","0"
"6","12/6/2015","12","2015","Finding Neverland","Lunt-Fontanne","Musical","8680","72","867467","59","8"
"6","12/6/2015","12","2015","Fool For Love","Friedman","Play","3791","74","318741","48","8"
"6","12/6/2015","12","2015","Fun Home","Circle In The Square","Musical","5568","94","571715","72","8"
"6","12/6/2015","12","2015","Hamilton","Richard Rodgers","Musical","10732","102","1613691","121","8"
"6","12/6/2015","12","2015","Hand To God","Booth","Play","2573","42","190205","30","8"
"6","12/6/2015","12","2015","Jersey Boys","August Wilson","Musical","7127","73","741956","64","8"
"6","12/6/2015","12","2015","King Charles Iii","Music Box","Play","4918","63","569005","57","8"
"6","12/6/2015","12","2015","Kinky Boots","Al Hirschfeld","Musical","9155","80","1016279","73","8"
"6","12/6/2015","12","2015","Les Miserables '14","Imperial","Musical","7909","70","717333","61","8"
"6","12/6/2015","12","2015","Lord Of The Dance: Dangerous Games","Lyric","Special","4501","30","247621","16","8"
"6","12/6/2015","12","2015","Matilda","Shubert","Musical","8902","78","789026","59","8"
"6","12/6/2015","12","2015","Misery","Broadhurst","Play","6782","72","827287","66","8"
"6","12/6/2015","12","2015","On Your Feet!","Marquis","Musical","11445","88","1283093","83","8"
"6","12/6/2015","12","2015","School Of Rock","Winter Garden","Musical","10519","88","669028","46","1"
"6","12/6/2015","12","2015","Something Rotten!","St. James","Musical","9267","73","901887","64","8"
"6","12/6/2015","12","2015","Spring Awakening 2015","Brooks Atkinson","Musical","5149","63","390739","39","8"
"6","12/6/2015","12","2015","Sylvia","Cort","Play","5280","62","281084","31","8"
"6","12/6/2015","12","2015","The Book Of Mormon","Eugene O'Neill","Musical","8674","102","1536445","112","8"
"6","12/6/2015","12","2015","The Color Purple 2015","Jacobs","Musical","7275","87","738958","72","0"
"6","12/6/2015","12","2015","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","5825","72","552862","61","8"
"6","12/6/2015","12","2015","The Gin Game 2015","Golden","Play","2897","52","218301","32","7"
"6","12/6/2015","12","2015","The Illusionists - Live On Broadway","Neil Simon","Special","6837","62","657334","53","8"
"6","12/6/2015","12","2015","The King And I 2015","Vivian Beaumont","Musical","7044","84","864141","71","8"
"6","12/6/2015","12","2015","The Lion King","Minskoff","Musical","13139","97","1983820","95","8"
"6","12/6/2015","12","2015","The Phantom Of The Opera","Majestic","Musical","8613","67","754615","50","8"
"6","12/6/2015","12","2015","Th�r�se Raquin","Studio 54","Play","5005","61","410148","49","8"
"6","12/6/2015","12","2015","Wicked","Gershwin","Musical","13544","94","1683339","95","8"
"13","12/13/2015","12","2015","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5990","83","533825","56","8"
"13","12/13/2015","12","2015","A View From The Bridge 2015","Lyceum","Play","6492","77","541565","61","8"
"13","12/13/2015","12","2015","Aladdin","New Amsterdam","Musical","13435","97","1586494","90","8"
"13","12/13/2015","12","2015","Allegiance","Longacre","Musical","4960","59","398204","43","8"
"13","12/13/2015","12","2015","An American In Paris","Palace","Musical","10389","77","1274776","87","8"
"13","12/13/2015","12","2015","Beautiful","Stephen Sondheim","Musical","8030","98","1137047","93","8"
"13","12/13/2015","12","2015","Chicago","Ambassador","Musical","5917","68","497277","53","8"
"13","12/13/2015","12","2015","China Doll","Schoenfeld","Play","5991","93","922936","96","6"
"13","12/13/2015","12","2015","Dames At Sea","Helen Hayes","Musical","2133","46","116501","21","8"
"13","12/13/2015","12","2015","Fiddler On The Roof 2015","Broadway","Musical","11729","86","1047622","67","0"
"13","12/13/2015","12","2015","Finding Neverland","Lunt-Fontanne","Musical","8855","74","898499","61","8"
"13","12/13/2015","12","2015","Fool For Love","Friedman","Play","3467","78","250127","43","7"
"13","12/13/2015","12","2015","Fun Home","Circle In The Square","Musical","5194","88","582966","73","8"
"13","12/13/2015","12","2015","Hamilton","Richard Rodgers","Musical","10727","102","1639634","123","8"
"13","12/13/2015","12","2015","Hand To God","Booth","Play","3363","54","192647","31","8"
"13","12/13/2015","12","2015","Jersey Boys","August Wilson","Musical","6650","68","691898","60","8"
"13","12/13/2015","12","2015","King Charles Iii","Music Box","Play","5309","68","577162","58","8"
"13","12/13/2015","12","2015","Kinky Boots","Al Hirschfeld","Musical","8983","79","983039","74","8"
"13","12/13/2015","12","2015","Les Miserables '14","Imperial","Musical","7599","67","681566","58","8"
"13","12/13/2015","12","2015","Lord Of The Dance: Dangerous Games","Lyric","Special","5913","39","391608","26","8"
"13","12/13/2015","12","2015","Matilda","Shubert","Musical","8803","77","776648","58","8"
"13","12/13/2015","12","2015","Misery","Broadhurst","Play","6246","66","752623","60","8"
"13","12/13/2015","12","2015","On Your Feet!","Marquis","Musical","11752","90","1331812","86","8"
"13","12/13/2015","12","2015","School Of Rock","Winter Garden","Musical","10437","91","956818","67","8"
"13","12/13/2015","12","2015","Something Rotten!","St. James","Musical","9191","74","865216","62","8"
"13","12/13/2015","12","2015","Spring Awakening 2015","Brooks Atkinson","Musical","5514","67","380832","38","8"
"13","12/13/2015","12","2015","Sylvia","Cort","Play","5544","65","284988","31","8"
"13","12/13/2015","12","2015","The Book Of Mormon","Eugene O'Neill","Musical","8712","102","1593849","116","8"
"13","12/13/2015","12","2015","The Color Purple 2015","Jacobs","Musical","8370","100","696030","68","4"
"13","12/13/2015","12","2015","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","6091","75","558174","62","8"
"13","12/13/2015","12","2015","The Gin Game 2015","Golden","Play","3763","67","356745","52","7"
"13","12/13/2015","12","2015","The Illusionists - Live On Broadway","Neil Simon","Special","7712","70","733199","59","8"
"13","12/13/2015","12","2015","The King And I 2015","Vivian Beaumont","Musical","6374","76","782810","64","8"
"13","12/13/2015","12","2015","The Lion King","Minskoff","Musical","13390","99","2008986","99","8"
"13","12/13/2015","12","2015","The Phantom Of The Opera","Majestic","Musical","8275","64","741288","49","8"
"13","12/13/2015","12","2015","Th�r�se Raquin","Studio 54","Play","5001","61","369160","44","8"
"13","12/13/2015","12","2015","Wicked","Gershwin","Musical","13927","96","1732290","97","8"
"20","12/20/2015","12","2015","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5905","81","483171","50","8"
"20","12/20/2015","12","2015","A View From The Bridge 2015","Lyceum","Play","5888","70","485715","55","8"
"20","12/20/2015","12","2015","Aladdin","New Amsterdam","Musical","13510","98","1704819","99","8"
"20","12/20/2015","12","2015","Allegiance","Longacre","Musical","4560","54","342171","37","8"
"20","12/20/2015","12","2015","An American In Paris","Palace","Musical","8855","66","1065074","72","8"
"20","12/20/2015","12","2015","Beautiful","Stephen Sondheim","Musical","7131","87","939619","77","8"
"20","12/20/2015","12","2015","Chicago","Ambassador","Musical","6151","71","514511","55","8"
"20","12/20/2015","12","2015","China Doll","Schoenfeld","Play","5486","73","822530","80","7"
"20","12/20/2015","12","2015","Dames At Sea","Helen Hayes","Musical","2622","56","111059","20","8"
"20","12/20/2015","12","2015","Fiddler On The Roof 2015","Broadway","Musical","11821","87","837216","54","1"
"20","12/20/2015","12","2015","Finding Neverland","Lunt-Fontanne","Musical","9266","77","909569","62","8"
"20","12/20/2015","12","2015","Fun Home","Circle In The Square","Musical","5164","87","544972","69","8"
"20","12/20/2015","12","2015","Hamilton","Richard Rodgers","Musical","10728","102","1658598","124","8"
"20","12/20/2015","12","2015","Hand To God","Booth","Play","2734","44","191331","30","8"
"20","12/20/2015","12","2015","Jersey Boys","August Wilson","Musical","6184","63","644517","56","8"
"20","12/20/2015","12","2015","King Charles Iii","Music Box","Play","5347","68","522604","52","8"
"20","12/20/2015","12","2015","Kinky Boots","Al Hirschfeld","Musical","8335","73","844200","68","8"
"20","12/20/2015","12","2015","Les Miserables '14","Imperial","Musical","8668","77","784124","66","8"
"20","12/20/2015","12","2015","Lord Of The Dance: Dangerous Games","Lyric","Special","6240","41","374462","25","8"
"20","12/20/2015","12","2015","Matilda","Shubert","Musical","9653","84","916089","69","8"
"20","12/20/2015","12","2015","Misery","Broadhurst","Play","5539","59","642120","51","8"
"20","12/20/2015","12","2015","Noises Off 2016","American Airlines","Play","3049","82","206490","51","0"
"20","12/20/2015","12","2015","On Your Feet!","Marquis","Musical","11089","85","1225820","79","8"
"20","12/20/2015","12","2015","School Of Rock","Winter Garden","Musical","9686","85","1023108","71","8"
"20","12/20/2015","12","2015","Something Rotten!","St. James","Musical","9005","73","875394","63","8"
"20","12/20/2015","12","2015","Spring Awakening 2015","Brooks Atkinson","Musical","6016","73","455435","45","8"
"20","12/20/2015","12","2015","Sylvia","Cort","Play","5242","61","254930","28","8"
"20","12/20/2015","12","2015","The Book Of Mormon","Eugene O'Neill","Musical","8721","102","1613034","117","8"
"20","12/20/2015","12","2015","The Color Purple 2015","Jacobs","Musical","8172","97","854716","82","8"
"20","12/20/2015","12","2015","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","5879","72","507254","56","8"
"20","12/20/2015","12","2015","The Gin Game 2015","Golden","Play","3668","57","283931","37","8"
"20","12/20/2015","12","2015","The Illusionists - Live On Broadway","Neil Simon","Special","8635","78","819500","66","8"
"20","12/20/2015","12","2015","The King And I 2015","Vivian Beaumont","Musical","6399","76","741407","61","8"
"20","12/20/2015","12","2015","The Lion King","Minskoff","Musical","13172","97","2152296","98","8"
"20","12/20/2015","12","2015","The Phantom Of The Opera","Majestic","Musical","9266","72","860033","57","8"
"20","12/20/2015","12","2015","Th�r�se Raquin","Studio 54","Play","4721","58","369765","44","8"
"20","12/20/2015","12","2015","Wicked","Gershwin","Musical","14197","98","1903218","107","8"
"27","12/27/2015","12","2015","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5447","86","538582","59","7"
"27","12/27/2015","12","2015","A View From The Bridge 2015","Lyceum","Play","6135","73","477087","54","8"
"27","12/27/2015","12","2015","Aladdin","New Amsterdam","Musical","13712","99","2095364","106","8"
"27","12/27/2015","12","2015","Allegiance","Longacre","Musical","5783","68","485849","52","8"
"27","12/27/2015","12","2015","An American In Paris","Palace","Musical","10884","81","1282029","87","8"
"27","12/27/2015","12","2015","Beautiful","Stephen Sondheim","Musical","7235","88","975638","80","8"
"27","12/27/2015","12","2015","Chicago","Ambassador","Musical","6238","83","652030","77","7"
"27","12/27/2015","12","2015","China Doll","Schoenfeld","Play","4338","68","610775","68","6"
"27","12/27/2015","12","2015","Dames At Sea","Helen Hayes","Musical","2346","57","123725","24","7"
"27","12/27/2015","12","2015","Fiddler On The Roof 2015","Broadway","Musical","11472","96","1339255","97","7"
